path,role,storage,expected_bytes,hash_algorithm,expected_hash,annex_key
sub-Buttercup/ses-04/func/sub-Buttercup_ses-04_task-SORPF_run-2_echo-1_part-mag_sbref.nii.gz,sorpf_magnitude_signal,git_annex,602305,md5,96690590c8f344fa264787da206aeb1c,MD5E-s602305--96690590c8f344fa264787da206aeb1c.nii.gz
sub-Buttercup/ses-04/func/sub-Buttercup_ses-04_task-SORPF_run-2_echo-2_part-mag_bold.json,sorpf_magnitude_sidecar,git_blob,1508,sha256,d197c3df9c79c638ce45c170c40daf368269a81ac0dfb44698aadfa0386e6c0b,
sub-Buttercup/ses-04/func/sub-Buttercup_ses-04_task-SORPF_run-2_echo-2_part-mag_bold.nii.gz,sorpf_magnitude_signal,git_annex,161219130,md5,dad94789b2e8049da4be6e5b80dce5fe,MD5E-s161219130--dad94789b2e8049da4be6e5b80dce5fe.nii.gz
sub-Buttercup/ses-04/func/sub-Buttercup_ses-04_task-SORPF_run-2_echo-2_part-mag_sbref.json,sorpf_magnitude_sidecar,git_blob,1505,sha256,89e451306febcc758465c984aef9217c586a3f2fcb4c4b4262ee5e5eb856fa76,
sub-Buttercup/ses-04/func/sub-Buttercup_ses-04_task-SORPF_run-2_echo-2_part-mag_sbref.nii.gz,sorpf_magnitude_signal,git_annex,567433,md5,d1290c02642e390002ee6b92dbdbae0c,MD5E-s567433--d1290c02642e390002ee6b92dbdbae0c.nii.gz
sub-Buttercup/ses-04/func/sub-Buttercup_ses-04_task-SORPF_run-2_echo-3_part-mag_bold.json,sorpf_magnitude_sidecar,git_blob,1508,sha256,3fe1c05f546c5aa11e1e210c1d162673b1b7c8583ccc64d94014101185886c36,
sub-Buttercup/ses-04/func/sub-Buttercup_ses-04_task-SORPF_run-2_echo-3_part-mag_bold.nii.gz,sorpf_magnitude_signal,git_annex,153785965,md5,9405b279424488f7d9dec1daac9f63a4,MD5E-s153785965--9405b279424488f7d9dec1daac9f63a4.nii.gz
sub-Buttercup/ses-04/func/sub-Buttercup_ses-04_task-SORPF_run-2_echo-3_part-mag_sbref.json,sorpf_magnitude_sidecar,git_blob,1505,sha256,ee782b8c84df943eb1e6f13d6b9ec384cd9ffccec83896a861f8b1a307d95cec,
sub-Buttercup/ses-04/func/sub-Buttercup_ses-04_task-SORPF_run-2_echo-3_part-mag_sbref.nii.gz,sorpf_magnitude_signal,git_annex,547246,md5,271a1ce5a49393d96eb74deea798b187,MD5E-s547246--271a1ce5a49393d96eb74deea798b187.nii.gz
sub-Buttercup/ses-04/func/sub-Buttercup_ses-04_task-SORPF_run-2_echo-4_part-mag_bold.json,sorpf_magnitude_sidecar,git_blob,1508,sha256,00cce35b09158dc7e3ae699eebfa6e0988df5b37eca0e28854bd559921fcc8f5,
sub-Buttercup/ses-04/func/sub-Buttercup_ses-04_task-SORPF_run-2_echo-4_part-mag_bold.nii.gz,sorpf_magnitude_signal,git_annex,148280204,md5,06acd6bf8e01025c8294e544fd5be90e,MD5E-s148280204--06acd6bf8e01025c8294e544fd5be90e.nii.gz
sub-Buttercup/ses-04/func/sub-Buttercup_ses-04_task-SORPF_run-2_echo-4_part-mag_sbref.json,sorpf_magnitude_sidecar,git_blob,1505,sha256,a382f2b682130f5340ca09eea52c589fa060802c3ea52d2093aaad9aa0f47f32,
sub-Buttercup/ses-04/func/sub-Buttercup_ses-04_task-SORPF_run-2_echo-4_part-mag_sbref.nii.gz,sorpf_magnitude_signal,git_annex,531973,md5,1e83250cfb4703bc217bbab6534781b8,MD5E-s531973--1e83250cfb4703bc217bbab6534781b8.nii.gz
sub-Buttercup/ses-04/func/sub-Buttercup_ses-04_task-SORPF_run-2_events.tsv,sorpf_events,git_blob,7682,sha256,64c008779f1addea0893b7bacf222a3e284f832ee31b3a1201c987c2fad398e5,
sub-Buttercup/ses-04/sub-Buttercup_ses-04_scans.tsv,session_scans_metadata,git_blob,24094,sha256,d3d952bbd23b35101777032f74c087dd949bb4c98f892dcfaa06571e979c3a9f,
sub-Buttercup/ses-05/anat/sub-Buttercup_ses-05_run-1_T1w.json,t1w_sidecar,git_blob,2152,sha256,e3ace44da8ca11c608a15b226bf1de94a5681fc64dbb506a3adeb8184b841d59,
sub-Buttercup/ses-05/anat/sub-Buttercup_ses-05_run-1_T1w.nii.gz,t1w_anatomical,git_annex,13651134,md5,cd1c3996f2ba9e781d1552aa027e16f7,MD5E-s13651134--cd1c3996f2ba9e781d1552aa027e16f7.nii.gz
sub-Buttercup/ses-05/fmap/sub-Buttercup_ses-05_acq-func_dir-AP_run-2_epi.json,func_fmap_sidecar,git_blob,6121,sha256,28cc10ef13dfa142c9459af0dd203832fd6f8c5c6f4c8586331a08676a729b71,
sub-Buttercup/ses-05/fmap/sub-Buttercup_ses-05_acq-func_dir-AP_run-2_epi.nii.gz,func_fmap_signal,git_annex,437834,md5,b65c84f1475a8508f7455f6792d32b24,MD5E-s437834--b65c84f1475a8508f7455f6792d32b24.nii.gz
sub-Buttercup/ses-05/fmap/sub-Buttercup_ses-05_acq-func_dir-PA_run-2_epi.json,func_fmap_sidecar,git_blob,6115,sha256,1edc68f387415ce2becee275ee708719873d01c4de123afbbdba0e6b4e4d6aa8,
sub-Buttercup/ses-05/fmap/sub-Buttercup_ses-05_acq-func_dir-PA_run-2_epi.nii.gz,func_fmap_signal,git_annex,432615,md5,1464bc3fb73a2520c3bcb3963b1d21db,MD5E-s432615--1464bc3fb73a2520c3bcb3963b1d21db.nii.gz
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-1_echo-1_part-mag_bold.json,sorpf_magnitude_sidecar,git_blob,1505,sha256,bd3ba1225781ab8930cc81eaacb14e385bf74833b3e6cfe4dc6687c0d3d97238,
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-1_echo-1_part-mag_bold.nii.gz,sorpf_magnitude_signal,git_annex,172046849,md5,089e5a0b388fb7da72aa03a637f6ce60,MD5E-s172046849--089e5a0b388fb7da72aa03a637f6ce60.nii.gz
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-1_echo-1_part-mag_sbref.json,sorpf_magnitude_sidecar,git_blob,1502,sha256,6abc3548df47705e9ddb56ab474232c6f01e228bf62c58d7559173328c15268f,
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-1_echo-1_part-mag_sbref.nii.gz,sorpf_magnitude_signal,git_annex,601471,md5,3f58ca06fa9bfdafc13f8d83f46204f1,MD5E-s601471--3f58ca06fa9bfdafc13f8d83f46204f1.nii.gz
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-1_echo-2_part-mag_bold.json,sorpf_magnitude_sidecar,git_blob,1506,sha256,c367e4ef8d25fb6bdb28b5d8c8400551e3b65e570a6d35b07f387e1c27da7048,
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-1_echo-2_part-mag_bold.nii.gz,sorpf_magnitude_signal,git_annex,161128225,md5,b3bf0f1f3c027b4f1dd2baad99470d17,MD5E-s161128225--b3bf0f1f3c027b4f1dd2baad99470d17.nii.gz
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-1_echo-2_part-mag_sbref.json,sorpf_magnitude_sidecar,git_blob,1503,sha256,c039a4cba3f55d5a9077b0e3eb5466c88cc32b7af351b45f51621886308685e6,
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-1_echo-2_part-mag_sbref.nii.gz,sorpf_magnitude_signal,git_annex,566574,md5,d49a23c00e4aa578b86915e4a97a98ea,MD5E-s566574--d49a23c00e4aa578b86915e4a97a98ea.nii.gz
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-1_echo-3_part-mag_bold.json,sorpf_magnitude_sidecar,git_blob,1506,sha256,acb83dd2c41d9d1dc012e450b2854784bc8e232e64a7d482e8e30f11bfa9ad26,
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-1_echo-3_part-mag_bold.nii.gz,sorpf_magnitude_signal,git_annex,153903041,md5,99cddf908fc49a6035dac0f88306b4e5,MD5E-s153903041--99cddf908fc49a6035dac0f88306b4e5.nii.gz
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-1_echo-3_part-mag_sbref.json,sorpf_magnitude_sidecar,git_blob,1503,sha256,9d76d10b3467fb3f80d72e49bff56cb5031b6f45dcb54bd34a60dde59eae2224,
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-1_echo-3_part-mag_sbref.nii.gz,sorpf_magnitude_signal,git_annex,546798,md5,9c83236c5eacdf5d0c9c411477bd7d53,MD5E-s546798--9c83236c5eacdf5d0c9c411477bd7d53.nii.gz
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-1_echo-4_part-mag_bold.json,sorpf_magnitude_sidecar,git_blob,1506,sha256,9ebe4cd5d387489848abab2420b946842e2085d3f433cbb4737f3a8f0bc2d5ea,
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-1_echo-4_part-mag_bold.nii.gz,sorpf_magnitude_signal,git_annex,148375585,md5,7f049f91a77eb255e32ab694dbc04dfa,MD5E-s148375585--7f049f91a77eb255e32ab694dbc04dfa.nii.gz
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-1_echo-4_part-mag_sbref.json,sorpf_magnitude_sidecar,git_blob,1503,sha256,5d0295aaa845cc65d7d12d403b8900351a9d2dd10dfb2b770740ce62e5bd35bc,
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-1_echo-4_part-mag_sbref.nii.gz,sorpf_magnitude_signal,git_annex,531773,md5,a2ba017e16d09c992f3fc28551729804,MD5E-s531773--a2ba017e16d09c992f3fc28551729804.nii.gz
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-1_events.tsv,sorpf_events,git_blob,7646,sha256,0946049569f967b49c1c1365b11b716050ae0fb8d68587079fde02d7f65f1555,
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-2_echo-1_part-mag_bold.json,sorpf_magnitude_sidecar,git_blob,1505,sha256,b43650102bb3acdd382cede36f88c7bce30e481b8d6456610e64b8b8695e95af,
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-2_echo-1_part-mag_bold.nii.gz,sorpf_magnitude_signal,git_annex,171940524,md5,76447c8475359220dee0d0a1bce6631f,MD5E-s171940524--76447c8475359220dee0d0a1bce6631f.nii.gz
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-2_echo-1_part-mag_sbref.json,sorpf_magnitude_sidecar,git_blob,1502,sha256,d80fde8229e1077ef2706ab2d9ec8ba64fecb21b419dd54b0715d79e3fa9ca15,
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-2_echo-1_part-mag_sbref.nii.gz,sorpf_magnitude_signal,git_annex,601090,md5,1869246b3e32ae44299b8c8b64928917,MD5E-s601090--1869246b3e32ae44299b8c8b64928917.nii.gz
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-2_echo-2_part-mag_bold.json,sorpf_magnitude_sidecar,git_blob,1506,sha256,feac34411d609ad34d4e7ef210ee8713a9a52724e0be1039ed0e31996ce3c217,
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-2_echo-2_part-mag_bold.nii.gz,sorpf_magnitude_signal,git_annex,161014600,md5,d61fbcd441a570c57e1db8d876f98eda,MD5E-s161014600--d61fbcd441a570c57e1db8d876f98eda.nii.gz
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-2_echo-2_part-mag_sbref.json,sorpf_magnitude_sidecar,git_blob,1503,sha256,03ca55eb0e813a8d3e596c5e71dc74b7b140eb16ce8c83b8e0f41f2a21bb9524,
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-2_echo-2_part-mag_sbref.nii.gz,sorpf_magnitude_signal,git_annex,566040,md5,98f286c1435450179fd62fa7219a59cc,MD5E-s566040--98f286c1435450179fd62fa7219a59cc.nii.gz
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-2_echo-3_part-mag_bold.json,sorpf_magnitude_sidecar,git_blob,1506,sha256,9540f716dde0871ddc4bf204fd697cf14682e887ea52707adfc8dde688d39935,
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-2_echo-3_part-mag_bold.nii.gz,sorpf_magnitude_signal,git_annex,153740634,md5,9a70d680df0215a986aac7ee4aea223e,MD5E-s153740634--9a70d680df0215a986aac7ee4aea223e.nii.gz
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-2_echo-3_part-mag_sbref.json,sorpf_magnitude_sidecar,git_blob,1503,sha256,18bd649c649fc4cd847a6be174f87bf90fee2b0e71788648b5e206eaee32b4cf,
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-2_echo-3_part-mag_sbref.nii.gz,sorpf_magnitude_signal,git_annex,546137,md5,b3507dc501d021c38bd26ee6c3f867ec,MD5E-s546137--b3507dc501d021c38bd26ee6c3f867ec.nii.gz
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-2_echo-4_part-mag_bold.json,sorpf_magnitude_sidecar,git_blob,1506,sha256,1a6f34974b3057f1b532c61e04a84c0a3719f313fa23a2457b6c26e112062670,
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-2_echo-4_part-mag_bold.nii.gz,sorpf_magnitude_signal,git_annex,148303255,md5,da84539c9ca269fff92dfe4a3da39d79,MD5E-s148303255--da84539c9ca269fff92dfe4a3da39d79.nii.gz
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-2_echo-4_part-mag_sbref.json,sorpf_magnitude_sidecar,git_blob,1503,sha256,bc499e44c61a6aec3ca479d1b12d2149e6980e25f140c01ad6786592de52b998,
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-2_echo-4_part-mag_sbref.nii.gz,sorpf_magnitude_signal,git_annex,531381,md5,13d4bb7372f59a6f2e08f0c9ca097696,MD5E-s531381--13d4bb7372f59a6f2e08f0c9ca097696.nii.gz
sub-Buttercup/ses-05/func/sub-Buttercup_ses-05_task-SORPF_run-2_events.tsv,sorpf_events,git_blob,7745,sha256,7bf1cd15e90ba317cc877640c4b39411c539e3a22fa84d32268316e02714930b,
sub-Buttercup/ses-05/sub-Buttercup_ses-05_scans.tsv,session_scans_metadata,git_blob,24505,sha256,026860d1caff35b5aefa309b0805054eaadd653635848f65f9af344a27b1da19,
sub-PILOT02/ses-01/anat/sub-PILOT02_ses-01_run-1_T1w.json,t1w_sidecar,git_blob,2157,sha256,14cb0d51e313ae09f85e86cb88e3a43eb6a4cf9f9e0fee194524d21076b226f5,
sub-PILOT02/ses-01/anat/sub-PILOT02_ses-01_run-1_T1w.nii.gz,t1w_anatomical,git_annex,13681141,md5,0105cb16f8f215efeff8bd0fb0b25ecb,MD5E-s13681141--0105cb16f8f215efeff8bd0fb0b25ecb.nii.gz
sub-PILOT02/ses-01/fmap/sub-PILOT02_ses-01_acq-func_dir-AP_run-3_epi.json,func_fmap_sidecar,git_blob,4647,sha256,429cda63d104706df64cdab61bf8800a4c6b8cc53c434edb8ab85798a465bd90,
sub-PILOT02/ses-01/fmap/sub-PILOT02_ses-01_acq-func_dir-AP_run-3_epi.nii.gz,func_fmap_signal,git_annex,451440,md5,ccefabb8dc53aa2d0b0ec1b277f0d8b1,MD5E-s451440--ccefabb8dc53aa2d0b0ec1b277f0d8b1.nii.gz
sub-PILOT02/ses-01/fmap/sub-PILOT02_ses-01_acq-func_dir-PA_run-3_epi.json,func_fmap_sidecar,git_blob,4654,sha256,6fd0a7c7ee4bbed11e257c7c5ab52593661023f43e286303f79a4b87e3fb6e13,
sub-PILOT02/ses-01/fmap/sub-PILOT02_ses-01_acq-func_dir-PA_run-3_epi.nii.gz,func_fmap_signal,git_annex,445526,md5,bae5bd162a7320446bca8f19c1e2ea3e,MD5E-s445526--bae5bd162a7320446bca8f19c1e2ea3e.nii.gz
sub-PILOT02/ses-01/func/sub-PILOT02_ses-01_task-SORPF_run-1_echo-1_part-mag_bold.json,sorpf_magnitude_sidecar,git_blob,1508,sha256,51df358706a9a10cbb91b54f066479602b1dcaf86efea965452bbbe668ba3f30,
sub-PILOT02/ses-01/func/sub-PILOT02_ses-01_task-SORPF_run-1_echo-1_part-mag_bold.nii.gz,sorpf_magnitude_signal,git_annex,179659177,md5,aa5204526c5d1c23b7e438a26a5c5cf6,MD5E-s179659177--aa5204526c5d1c23b7e438a26a5c5cf6.nii.gz
sub-PILOT02/ses-01/func/sub-PILOT02_ses-01_task-SORPF_run-1_echo-1_part-mag_sbref.json,sorpf_magnitude_sidecar,git_blob,1505,sha256,146dfae063dfa7c462e212f4279acaf35c1edea859a85d1b82ce3354cae040ee,
sub-PILOT02/ses-01/func/sub-PILOT02_ses-01_task-SORPF_run-1_echo-1_part-mag_sbref.nii.gz,sorpf_magnitude_signal,git_annex,613151,md5,5e95de8edf3ebce2352247b6169cd1f3,MD5E-s613151--5e95de8edf3ebce2352247b6169cd1f3.nii.gz
sub-PILOT02/ses-01/func/sub-PILOT02_ses-01_task-SORPF_run-1_echo-2_part-mag_bold.json,sorpf_magnitude_sidecar,git_blob,1509,sha256,58638f0ad5e8c18c04b68f735a466781f68b8039a5230fa99c25d32a498a02aa,
sub-PILOT02/ses-01/func/sub-PILOT02_ses-01_task-SORPF_run-1_echo-2_part-mag_bold.nii.gz,sorpf_magnitude_signal,git_annex,168338458,md5,8be88c1e9b7729c2965196ee703587d5,MD5E-s168338458--8be88c1e9b7729c2965196ee703587d5.nii.gz
sub-PILOT02/ses-01/func/sub-PILOT02_ses-01_task-SORPF_run-1_echo-2_part-mag_sbref.json,sorpf_magnitude_sidecar,git_blob,1506,sha256,b61e0094842a2becf99ff578e27521f5f52cbf6210a70134a769f8e3f75040ca,
sub-PILOT02/ses-01/func/sub-PILOT02_ses-01_task-SORPF_run-1_echo-2_part-mag_sbref.nii.gz,sorpf_magnitude_signal,git_annex,581455,md5,1d4e87dbaf4a01e51f668a0b052876ca,MD5E-s581455--1d4e87dbaf4a01e51f668a0b052876ca.nii.gz
sub-PILOT02/ses-01/func/sub-PILOT02_ses-01_task-SORPF_run-1_echo-3_part-mag_bold.json,sorpf_magnitude_sidecar,git_blob,1509,sha256,63c9a09e24dded0ea16b94137237d17cefc93fac246be57cb6ed19f330a77375,
sub-PILOT02/ses-01/func/sub-PILOT02_ses-01_task-SORPF_run-1_echo-3_part-mag_bold.nii.gz,sorpf_magnitude_signal,git_annex,158749333,md5,c503b5f66d8f0f0ec6676f8dbf67f528,MD5E-s158749333--c503b5f66d8f0f0ec6676f8dbf67f528.nii.gz
sub-PILOT02/ses-01/func/sub-PILOT02_ses-01_task-SORPF_run-1_echo-3_part-mag_sbref.json,sorpf_magnitude_sidecar,git_blob,1506,sha256,55c76922ec0cdd6a5d7975da62f3644d40586524a5dec2c00107fa65ca66b3d8,
sub-PILOT02/ses-01/func/sub-PILOT02_ses-01_task-SORPF_run-1_echo-3_part-mag_sbref.nii.gz,sorpf_magnitude_signal,git_annex,555613,md5,10b39360e2be48856a7c0191dbac88ad,MD5E-s555613--10b39360e2be48856a7c0191dbac88ad.nii.gz
sub-PILOT02/ses-01/func/sub-PILOT02_ses-01_task-SORPF_run-1_echo-4_part-mag_bold.json,sorpf_magnitude_sidecar,git_blob,1509,sha256,37f9b496035a41fdf1c8323a9a10b18320e7e67e7c23f89a619d93734d5f2978,
sub-PILOT02/ses-01/func/sub-PILOT02_ses-01_task-SORPF_run-1_echo-4_part-mag_bold.nii.gz,sorpf_magnitude_signal,git_annex,151051401,md5,24cd69226d21a71e8e9ea9ecb80bd34f,MD5E-s151051401--24cd69226d21a71e8e9ea9ecb80bd34f.nii.gz
sub-PILOT02/ses-01/func/sub-PILOT02_ses-01_task-SORPF_run-1_echo-4_part-mag_sbref.json,sorpf_magnitude_sidecar,git_blob,1506,sha256,6e3fa6879849d4bdd625c0836e160ac68700a22e62388869007f6500f880cfca,
sub-PILOT02/ses-01/func/sub-PILOT02_ses-01_task-SORPF_run-1_echo-4_part-mag_sbref.nii.gz,sorpf_magnitude_signal,git_annex,536155,md5,c73ef1c6652647999d14bc737f0f2682,MD5E-s536155--c73ef1c6652647999d14bc737f0f2682.nii.gz
sub-PILOT02/ses-01/func/sub-PILOT02_ses-01_task-SORPF_run-1_events.tsv,sorpf_events,git_blob,8957,sha256,417ac510c6d24279f0afee506a90c94fb7022dd849081ce4c7b739343ca5824d,
sub-PILOT02/ses-01/sub-PILOT02_ses-01_scans.tsv,session_scans_metadata,git_blob,12790,sha256,4326b2ae8b211ac3e4e11e849091b8e2234c5960295c7e0a6b9800146cfa295d,
task-SORPF_bold.json,root_metadata,git_blob,1997,sha256,cebf39f808ee6f98f868090b1a318ab51b2db4e47e122758521440a80fd9a3c3,
task-SORPF_events.json,root_metadata,git_blob,1530,sha256,7bd35cc7922e4f4c3a1a9bfe9b0f95b824ecca4a2db4eae91377d45598f4c664,
